place_name,region,menu_name,menu_price,address,url,allergy
피자마루 용산효창공원점,효창동,바이트 포테이토 피자(L),13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,몬스터 불고기 피자(L),13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,골드 콤비네이션 피자(L),13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,[NEW] 레드콘 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,[NEW] 골드 레드콘 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,[NEW] 바이트 레드콘 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,[NEW] 몬스터 레드콘 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,나혼자 1인 피자(25cm) 세트,10000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,1인 피자 (25cm) 2판 세트,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,반반피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,리얼 시카고 오리지날 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,페퍼로니 치즈폭탄 피자(L),13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유"
피자마루 용산효창공원점,효창동,500g 치즈폭탄 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유"
피자마루 용산효창공원점,효창동,크레이지 불새 피자(L),13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,몬스터 아메리칸 체다 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유"
피자마루 용산효창공원점,효창동,몬스터 흑마늘 불고기 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,몬스터 명란크림쉬림프 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"갑각류, 밀, 우유"
피자마루 용산효창공원점,효창동,몬스터 투움바 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,몬스터 바비큐 치킨 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,골드 아메리칸 체다 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유"
피자마루 용산효창공원점,효창동,골드 흑마늘 불고기 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,골드 명란크림쉬림프 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"갑각류, 밀, 우유"
피자마루 용산효창공원점,효창동,골드 고추마요 치킨 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,골드 돼지불백 피자,13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,바이트 아메리칸 체다 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유"
피자마루 용산효창공원점,효창동,바이트 흑마늘 불고기 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,바이트 명란크림 쉬림프 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"갑각류, 밀, 우유"
피자마루 용산효창공원점,효창동,바이트 고추마요 치킨 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,바이트 돼지불백 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,아메리칸 체다 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유"
피자마루 용산효창공원점,효창동,흑마늘 불고기 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,명란크림쉬림프 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"갑각류, 밀, 우유"
피자마루 용산효창공원점,효창동,고추마요 치킨 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,돼지불백 피자,12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기"
피자마루 용산효창공원점,효창동,점보 페퍼로니 피자(XXXL (18인치)),13000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
피자마루 용산효창공원점,효창동,로제떡볶이,10000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유"
피자마루 용산효창공원점,효창동,명란크림 스파게티,10000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"갑각류, 밀, 우유"
피자마루 용산효창공원점,효창동,투움바 스파게티,10000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"갑각류, 밀"
피자마루 용산효창공원점,효창동,불닭발(무뼈닭발),12000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,고기
피자마루 용산효창공원점,효창동,마떡,10000,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀
투다리 효창점,효창동,닭산적,9000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,고기
투다리 효창점,효창동,김치우동,10000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,밀
투다리 효창점,효창동,투다리모둠오뎅,10000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음
투다리 효창점,효창동,교자전골,11000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,달걀
투다리 효창점,효창동,투다리 부대찌개,11000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,밀
투다리 효창점,효창동,어묵매운탕,10000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,"밀, 땅콩/대두"
투다리 효창점,효창동,대창전골,12000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,"달걀, 고기"
투다리 효창점,효창동,돈꼬츠 어묵탕,10000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,"밀, 땅콩/대두"
투다리 효창점,효창동,칼칼비지락 유부많이탕,10000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,땅콩/대두
투다리 효창점,효창동,알탕,10000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음
투다리 효창점,효창동,육포품은 먹태,12000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,고기
투다리 효창점,효창동,먹태,10000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음
투다리 효창점,효창동,반건오징어,9000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음
투다리 효창점,효창동,한치,9000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음
투다리 효창점,효창동,노가리,9000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음
이디야커피 용산효창점,효창동,카페 아메리카노,5000,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,없음
이디야커피 용산효창점,효창동,카페 라떼,5500,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,우유
이디야커피 용산효창점,효창동,토피 넛 라떼,5500,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,우유
이디야커피 용산효창점,효창동,바닐라 라떼,5500,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,우유
