place_name,menu_name,menu_price,address,url,allergy
루프탑스테이,프라임등급부드러움이 남다른찹스테이크,20000원,서울 용산구 남영동 35-2,https://map.naver.com/p/search/%EB%A3%A8%ED%94%84%ED%83%91%EC%8A%A4%ED%85%8C%EC%9D%B4/place/35567968,고기
루프탑스테이,진한 소고기육수!부산국물떡볶이,22000원,서울 용산구 남영동 35-2,https://map.naver.com/p/search/%EB%A3%A8%ED%94%84%ED%83%91%EC%8A%A4%ED%85%8C%EC%9D%B4/place/35567968,"밀, 고기"
생활맥주 남영역점,앵그리버드,19500원,서울 용산구 남영동 86-2,https://map.naver.com/p/search/%EC%83%9D%ED%99%9C%EB%A7%A5%EC%A3%BC%20%EB%82%A8%EC%98%81%EC%97%AD%EC%A0%90/place/67312842,없음
생활맥주 남영역점,앵그리버드와 감자,23000원,서울 용산구 남영동 86-2,https://map.naver.com/p/search/%EC%83%9D%ED%99%9C%EB%A7%A5%EC%A3%BC%20%EB%82%A8%EC%98%81%EC%97%AD%EC%A0%90/place/67312842,없음
생활맥주 남영역점,앵그리버드 레드,20500원,서울 용산구 남영동 86-2,https://map.naver.com/p/search/%EC%83%9D%ED%99%9C%EB%A7%A5%EC%A3%BC%20%EB%82%A8%EC%98%81%EC%97%AD%EC%A0%90/place/67312842,없음
생활맥주 남영역점,앵그리버드 블랙,20500원,서울 용산구 남영동 86-2,https://map.naver.com/p/search/%EC%83%9D%ED%99%9C%EB%A7%A5%EC%A3%BC%20%EB%82%A8%EC%98%81%EC%97%AD%EC%A0%90/place/67312842,없음
생활맥주 남영역점,앵그리버드 크런치,21500원,서울 용산구 남영동 86-2,https://map.naver.com/p/search/%EC%83%9D%ED%99%9C%EB%A7%A5%EC%A3%BC%20%EB%82%A8%EC%98%81%EC%97%AD%EC%A0%90/place/67312842,없음
수우가,수육튀김,30000원,서울 용산구 남영동 29-16,https://map.naver.com/p/search/%EC%88%98%EC%9A%B0%EA%B0%80/place/1747642302,"밀, 고기"
수우가,고추장찌개,28000원,서울 용산구 남영동 29-16,https://map.naver.com/p/search/%EC%88%98%EC%9A%B0%EA%B0%80/place/1747642302,땅콩/대두
수우가,바지락술찜,26000원,서울 용산구 남영동 29-16,https://map.naver.com/p/search/%EC%88%98%EC%9A%B0%EA%B0%80/place/1747642302,없음
수우가,골뱅이물회,26000원,서울 용산구 남영동 29-16,https://map.naver.com/p/search/%EC%88%98%EC%9A%B0%EA%B0%80/place/1747642302,없음
수우가,닭목살구이,22000원,서울 용산구 남영동 29-16,https://map.naver.com/p/search/%EC%88%98%EC%9A%B0%EA%B0%80/place/1747642302,고기
픽스피자,피자,12800원,서울 용산구 남영동 29-11,https://map.naver.com/p/search/%ED%94%BD%EC%8A%A4%ED%94%BC%EC%9E%90/place/1458334659,밀
쯔쿠시,에비동,14500원,서울 용산구 남영동 89-7,https://map.naver.com/p/search/%EC%AF%94%EC%BF%A0%EC%8B%9C/place/1994442445,밀
